chemin, class, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
jfreechart\src\test\java\org\jfree\chart\labels\HighLowItemLabelGeneratorTest.java,HighLowItemLabelGeneratorTest.java,109,53,0.486239,6,0.08104
jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,BubbleXYItemLabelGeneratorTest.java,166,59,0.355422,7,0.050775
jfreechart\src\test\java\org\jfree\chart\labels\CustomXYItemLabelGeneratorTest.java,CustomXYItemLabelGeneratorTest.java,87,48,0.551724,4,0.137931
jfreechart\src\test\java\org\jfree\chart\labels\StandardFlowLabelGeneratorTest.java,StandardFlowLabelGeneratorTest.java,64,44,0.6875,3,0.229167
jfreechart\src\test\java\org\jfree\chart\labels\StandardXYToolTipGeneratorTest.java,StandardXYToolTipGeneratorTest.java,137,54,0.394161,6,0.065693
jfreechart\src\test\java\org\jfree\chart\labels\StandardPieToolTipGeneratorTest.java,StandardPieToolTipGeneratorTest.java,128,53,0.414062,6,0.06901
jfreechart\src\test\java\org\jfree\chart\labels\StandardXYZToolTipGeneratorTest.java,StandardXYZToolTipGeneratorTest.java,154,61,0.396104,6,0.066017
jfreechart\src\test\java\org\jfree\chart\labels\StandardXYItemLabelGeneratorTest.java,StandardXYItemLabelGeneratorTest.java,160,57,0.35625,6,0.059375
jfreechart\src\test\java\org\jfree\chart\labels\SymbolicXYItemLabelGeneratorTest.java,SymbolicXYItemLabelGeneratorTest.java,96,53,0.552083,6,0.092014
jfreechart\src\test\java\org\jfree\chart\labels\BoxAndWhiskerToolTipGeneratorTest.java,BoxAndWhiskerToolTipGeneratorTest.java,111,56,0.504505,6,0.084084
jfreechart\src\test\java\org\jfree\chart\labels\MultipleXYSeriesLabelGeneratorTest.java,MultipleXYSeriesLabelGeneratorTest.java,113,55,0.486726,6,0.081121
jfreechart\src\test\java\org\jfree\chart\labels\StandardXYSeriesLabelGeneratorTest.java,StandardXYSeriesLabelGeneratorTest.java,120,56,0.466667,7,0.066667
jfreechart\src\test\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGeneratorTest.java,BoxAndWhiskerXYToolTipGeneratorTest.java,131,57,0.435115,6,0.072519
jfreechart\src\test\java\org\jfree\chart\labels\IntervalCategoryToolTipGeneratorTest.java,IntervalCategoryToolTipGeneratorTest.java,131,56,0.427481,7,0.061069
jfreechart\src\test\java\org\jfree\chart\labels\StandardCategoryToolTipGeneratorTest.java,StandardCategoryToolTipGeneratorTest.java,136,56,0.411765,7,0.058824
jfreechart\src\test\java\org\jfree\chart\labels\StandardPieSectionLabelGeneratorTest.java,StandardPieSectionLabelGeneratorTest.java,137,53,0.386861,6,0.064477
jfreechart\src\test\java\org\jfree\chart\labels\IntervalCategoryItemLabelGeneratorTest.java,IntervalCategoryItemLabelGeneratorTest.java,117,53,0.452991,6,0.075499
jfreechart\src\test\java\org\jfree\chart\labels\StandardCategoryItemLabelGeneratorTest.java,StandardCategoryItemLabelGeneratorTest.java,157,60,0.382166,8,0.047771
jfreechart\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java,StandardCategorySeriesLabelGeneratorTest.java,121,56,0.46281,7,0.066116
jfreechart\src\test\java\org\jfree\chart\legend\LegendTitleTest.java,LegendTitleTest.java,135,51,0.377778,5,0.075556
jfreechart\src\test\java\org\jfree\chart\legend\LegendGraphicTest.java,LegendGraphicTest.java,196,69,0.352041,6,0.058673
jfreechart\src\test\java\org\jfree\chart\legend\PaintScaleLegendTest.java,PaintScaleLegendTest.java,154,60,0.38961,5,0.077922
jfreechart\src\test\java\org\jfree\chart\imagemap\ImageMapUtilsTest.java,ImageMapUtilsTest.java,107,48,0.448598,6,0.074766
jfreechart\src\test\java\org\jfree\chart\imagemap\StandardURLTagFragmentGeneratorTest.java,StandardURLTagFragmentGeneratorTest.java,60,47,0.783333,2,0.391667
jfreechart\src\test\java\org\jfree\chart\imagemap\OverLIBToolTipTagFragmentGeneratorTest.java,OverLIBToolTipTagFragmentGeneratorTest.java,61,45,0.737705,2,0.368852
jfreechart\src\test\java\org\jfree\chart\imagemap\StandardToolTipTagFragmentGeneratorTest.java,StandardToolTipTagFragmentGeneratorTest.java,59,45,0.762712,2,0.381356
jfreechart\src\test\java\org\jfree\chart\imagemap\DynamicDriveToolTipTagFragmentGeneratorTest.java,DynamicDriveToolTipTagFragmentGeneratorTest.java,61,45,0.737705,2,0.368852
jfreechart\src\test\java\org\jfree\chart\internal\ArgsTest.java,ArgsTest.java,54,38,0.703704,2,0.351852
jfreechart\src\test\java\org\jfree\chart\internal\HashUtilsTest.java,HashUtilsTest.java,57,41,0.719298,2,0.359649
jfreechart\src\test\java\org\jfree\chart\internal\LineUtilsTest.java,LineUtilsTest.java,120,42,0.35,7,0.05
jfreechart\src\test\java\org\jfree\chart\internal\CloneUtilsTest.java,CloneUtilsTest.java,78,48,0.615385,3,0.205128
jfreechart\src\test\java\org\jfree\chart\internal\ShapeUtilsTest.java,ShapeUtilsTest.java,120,57,0.475,6,0.079167
jfreechart\src\test\java\org\jfree\chart\internal\SerialUtilsTest.java,SerialUtilsTest.java,110,38,0.345455,7,0.049351
jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYBarRendererTest.java,XYBarRendererTest.java,321,90,0.280374,12,0.023364
jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDotRendererTest.java,XYDotRendererTest.java,153,58,0.379085,7,0.054155
jfreechart\src\test\java\org\jfree\chart\renderer\xy\VectorRendererTest.java,VectorRendererTest.java,102,55,0.539216,6,0.089869
jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYAreaRendererTest.java,XYAreaRendererTest.java,216,63,0.291667,8,0.036458
jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYStepRendererTest.java,XYStepRendererTest.java,174,64,0.367816,8,0.045977
jfreechart\src\test\java\org\jfree\chart\renderer\xy\HighLowRendererTest.java,HighLowRendererTest.java,157,63,0.401274,7,0.057325
jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYAreaRenderer2Test.java,XYAreaRenderer2Test.java,179,64,0.357542,8,0.044693
jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYBlockRendererTest.java,XYBlockRendererTest.java,186,72,0.387097,10,0.03871
jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYErrorRendererTest.java,XYErrorRendererTest.java,167,70,0.419162,10,0.041916
jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYShapeRendererTest.java,XYShapeRendererTest.java,159,56,0.352201,6,0.0587
jfreechart\src\test\java\org\jfree\chart\renderer\xy\WindItemRendererTest.java,WindItemRendererTest.java,94,53,0.56383,6,0.093972
jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYBubbleRendererTest.java,XYBubbleRendererTest.java,147,57,0.387755,7,0.055394
jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYSplineRendererTest.java,XYSplineRendererTest.java,119,53,0.445378,6,0.07423
jfreechart\src\test\java\org\jfree\chart\renderer\xy\DeviationRendererTest.java,DeviationRendererTest.java,100,54,0.54,6,0.09
jfreechart\src\test\java\org\jfree\chart\renderer\xy\YIntervalRendererTest.java,YIntervalRendererTest.java,212,60,0.283019,7,0.040431
jfreechart\src\test\java\org\jfree\chart\renderer\xy\RendererXYPackageUtils.java,RendererXYPackageUtils.java,81,50,0.617284,3,0.205761
jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYStepAreaRendererTest.java,XYStepAreaRendererTest.java,157,60,0.382166,7,0.054595
jfreechart\src\test\java\org\jfree\chart\renderer\xy\CandlestickRendererTest.java,CandlestickRendererTest.java,195,70,0.358974,8,0.044872
jfreechart\src\test\java\org\jfree\chart\renderer\xy\GradientXYBarPainterTest.java,GradientXYBarPainterTest.java,97,51,0.525773,5,0.105155
jfreechart\src\test\java\org\jfree\chart\renderer\xy\StackedXYBarRendererTest.java,StackedXYBarRendererTest.java,154,61,0.396104,8,0.049513
jfreechart\src\test\java\org\jfree\chart\renderer\xy\StandardXYBarPainterTest.java,StandardXYBarPainterTest.java,87,51,0.586207,5,0.117241
jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,XYDifferenceRendererTest.java,180,65,0.361111,21,0.017196
jfreechart\src\test\java\org\jfree\chart\renderer\xy\DeviationStepRendererTest.java,DeviationStepRendererTest.java,100,54,0.54,6,0.09
jfreechart\src\test\java\org\jfree\chart\renderer\xy\StackedXYAreaRendererTest.java,StackedXYAreaRendererTest.java,201,65,0.323383,9,0.035931
jfreechart\src\test\java\org\jfree\chart\renderer\xy\AbstractXYItemRendererTest.java,AbstractXYItemRendererTest.java,159,64,0.402516,8,0.050314
jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,ClusteredXYBarRendererTest.java,153,63,0.411765,8,0.051471
jfreechart\src\test\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer2Test.java,StackedXYAreaRenderer2Test.java,158,62,0.392405,8,0.049051
jfreechart\src\test\java\org\jfree\chart\renderer\xy\StandardXYItemRendererTest.java,StandardXYItemRendererTest.java,224,64,0.285714,8,0.035714
jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYLineAndShapeRendererTest.java,XYLineAndShapeRendererTest.java,262,66,0.251908,10,0.025191
jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYBoxAndWhiskerRendererTest.java,XYBoxAndWhiskerRendererTest.java,150,58,0.386667,9,0.042963
jfreechart\src\test\java\org\jfree\chart\renderer\category\BarRendererTest.java,BarRendererTest.java,264,81,0.306818,13,0.023601
jfreechart\src\test\java\org\jfree\chart\renderer\category\AreaRendererTest.java,AreaRendererTest.java,138,58,0.42029,7,0.060041
jfreechart\src\test\java\org\jfree\chart\renderer\category\GanttRendererTest.java,GanttRendererTest.java,120,53,0.441667,6,0.073611
jfreechart\src\test\java\org\jfree\chart\renderer\category\LevelRendererTest.java,LevelRendererTest.java,181,74,0.40884,8,0.051105
jfreechart\src\test\java\org\jfree\chart\renderer\category\ScatterRendererTest.java,ScatterRendererTest.java,183,68,0.371585,11,0.03378
jfreechart\src\test\java\org\jfree\chart\renderer\category\GradientBarPainterTest.java,GradientBarPainterTest.java,97,51,0.525773,5,0.105155
jfreechart\src\test\java\org\jfree\chart\renderer\category\LayeredBarRendererTest.java,LayeredBarRendererTest.java,136,61,0.448529,7,0.064076
jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,StackedBarRendererTest.java,125,57,0.456,7,0.065143
jfreechart\src\test\java\org\jfree\chart\renderer\category\StandardBarPainterTest.java,StandardBarPainterTest.java,87,51,0.586207,5,0.117241
jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,IntervalBarRendererTest.java,154,65,0.422078,8,0.05276
jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedAreaRendererTest.java,StackedAreaRendererTest.java,124,57,0.459677,7,0.065668
jfreechart\src\test\java\org\jfree\chart\renderer\category\CategoryStepRendererTest.java,CategoryStepRendererTest.java,119,57,0.478992,6,0.079832
jfreechart\src\test\java\org\jfree\chart\renderer\category\LineAndShapeRendererTest.java,LineAndShapeRendererTest.java,250,73,0.292,20,0.0146
jfreechart\src\test\java\org\jfree\chart\renderer\category\WaterfallBarRendererTest.java,WaterfallBarRendererTest.java,172,100,0.581395,12,0.04845
jfreechart\src\test\java\org\jfree\chart\renderer\category\BoxAndWhiskerRendererTest.java,BoxAndWhiskerRendererTest.java,494,107,0.216599,26,0.008331
jfreechart\src\test\java\org\jfree\chart\renderer\category\MinMaxCategoryRendererTest.java,MinMaxCategoryRendererTest.java,142,60,0.422535,7,0.060362
jfreechart\src\test\java\org\jfree\chart\renderer\category\StatisticalBarRendererTest.java,StatisticalBarRendererTest.java,258,89,0.344961,12,0.028747
jfreechart\src\test\java\org\jfree\chart\renderer\category\GroupedStackedBarRendererTest.java,GroupedStackedBarRendererTest.java,158,62,0.392405,7,0.056058
jfreechart\src\test\java\org\jfree\chart\renderer\category\DefaultCategoryItemRendererTest.java,DefaultCategoryItemRendererTest.java,97,53,0.546392,6,0.091065
jfreechart\src\test\java\org\jfree\chart\renderer\category\AbstractCategoryItemRendererTest.java,AbstractCategoryItemRendererTest.java,295,86,0.291525,12,0.024294
jfreechart\src\test\java\org\jfree\chart\renderer\category\StatisticalLineAndShapeRendererTest.java,StatisticalLineAndShapeRendererTest.java,176,68,0.386364,9,0.042929
jfreechart\src\test\java\org\jfree\chart\renderer\OutlierTest.java,OutlierTest.java,98,54,0.55102,5,0.110204
jfreechart\src\test\java\org\jfree\chart\renderer\RendererUtilsTest.java,RendererUtilsTest.java,341,108,0.316716,12,0.026393
jfreechart\src\test\java\org\jfree\chart\renderer\GrayPaintScaleTest.java,GrayPaintScaleTest.java,119,55,0.462185,6,0.077031
jfreechart\src\test\java\org\jfree\chart\renderer\AbstractRendererTest.java,AbstractRendererTest.java,690,140,0.202899,67,0.003028
jfreechart\src\test\java\org\jfree\chart\renderer\LookupPaintScaleTest.java,LookupPaintScaleTest.java,166,58,0.349398,7,0.049914
jfreechart\src\test\java\org\jfree\chart\renderer\RendererChangeDetector.java,RendererChangeDetector.java,83,64,0.771084,12,0.064257
jfreechart\src\test\java\org\jfree\chart\renderer\AreaRendererEndTypeTest.java,AreaRendererEndTypeTest.java,65,44,0.676923,3,0.225641
jfreechart\src\test\java\org\jfree\chart\renderer\DefaultPolarItemRendererTest.java,DefaultPolarItemRendererTest.java,94,50,0.531915,5,0.106383
jfreechart\src\test\java\org\jfree\chart\annotations\TextAnnotationTest.java,TextAnnotationTest.java,161,69,0.428571,9,0.047619
jfreechart\src\test\java\org\jfree\chart\annotations\XYBoxAnnotationTest.java,XYBoxAnnotationTest.java,202,62,0.306931,8,0.038366
jfreechart\src\test\java\org\jfree\chart\annotations\XYLineAnnotationTest.java,XYLineAnnotationTest.java,181,53,0.292818,8,0.036602
jfreechart\src\test\java\org\jfree\chart\annotations\XYTextAnnotationTest.java,XYTextAnnotationTest.java,161,61,0.378882,8,0.04736
jfreechart\src\test\java\org\jfree\chart\annotations\XYImageAnnotationTest.java,XYImageAnnotationTest.java,114,111,0.973684,6,0.162281
jfreechart\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,XYShapeAnnotationTest.java,157,57,0.363057,6,0.06051
jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,XYTitleAnnotationTest.java,142,55,0.387324,6,0.064554
jfreechart\src\test\java\org\jfree\chart\annotations\XYPointerAnnotationTest.java,XYPointerAnnotationTest.java,157,61,0.388535,6,0.064756
jfreechart\src\test\java\org\jfree\chart\annotations\XYPolygonAnnotationTest.java,XYPolygonAnnotationTest.java,145,54,0.372414,6,0.062069
jfreechart\src\test\java\org\jfree\chart\annotations\XYDrawableAnnotationTest.java,XYDrawableAnnotationTest.java,177,74,0.418079,12,0.03484
jfreechart\src\test\java\org\jfree\chart\annotations\CategoryLineAnnotationTest.java,CategoryLineAnnotationTest.java,166,59,0.355422,7,0.050775
jfreechart\src\test\java\org\jfree\chart\annotations\CategoryTextAnnotationTest.java,CategoryTextAnnotationTest.java,117,56,0.478632,6,0.079772
jfreechart\src\test\java\org\jfree\chart\annotations\CategoryPointerAnnotationTest.java,CategoryPointerAnnotationTest.java,157,61,0.388535,6,0.064756
jfreechart\src\test\java\org\jfree\chart\TestUtils.java,TestUtils.java,171,69,0.403509,5,0.080702
jfreechart\src\test\java\org\jfree\chart\BarChartTest.java,BarChartTest.java,165,72,0.436364,7,0.062338
jfreechart\src\test\java\org\jfree\chart\PieChartTest.java,PieChartTest.java,104,66,0.634615,4,0.158654
jfreechart\src\test\java\org\jfree\chart\AreaChartTest.java,AreaChartTest.java,167,71,0.42515,7,0.060736
jfreechart\src\test\java\org\jfree\chart\LineChartTest.java,LineChartTest.java,162,73,0.450617,7,0.064374
jfreechart\src\test\java\org\jfree\chart\GanttChartTest.java,GanttChartTest.java,266,92,0.345865,8,0.043233
jfreechart\src\test\java\org\jfree\chart\JFreeChartTest.java,JFreeChartTest.java,409,115,0.281174,24,0.011716
jfreechart\src\test\java\org\jfree\chart\LegendItemTest.java,LegendItemTest.java,315,58,0.184127,5,0.036825
jfreechart\src\test\java\org\jfree\chart\MeterChartTest.java,MeterChartTest.java,69,47,0.681159,2,0.34058
jfreechart\src\test\java\org\jfree\chart\XYBarChartTest.java,XYBarChartTest.java,156,69,0.442308,6,0.073718
jfreechart\src\test\java\org\jfree\chart\ScatterPlotTest.java,ScatterPlotTest.java,153,69,0.45098,6,0.075163
jfreechart\src\test\java\org\jfree\chart\XYAreaChartTest.java,XYAreaChartTest.java,152,69,0.453947,6,0.075658
jfreechart\src\test\java\org\jfree\chart\XYLineChartTest.java,XYLineChartTest.java,153,69,0.45098,6,0.075163
jfreechart\src\test\java\org\jfree\chart\XYStepChartTest.java,XYStepChartTest.java,164,76,0.463415,6,0.077236
jfreechart\src\test\java\org\jfree\chart\WaterfallChartTest.java,WaterfallChartTest.java,125,60,0.48,5,0.096
jfreechart\src\test\java\org\jfree\chart\StackedBarChartTest.java,StackedBarChartTest.java,163,71,0.435583,7,0.062226
jfreechart\src\test\java\org\jfree\chart\TimeSeriesChartTest.java,TimeSeriesChartTest.java,153,69,0.45098,6,0.075163
jfreechart\src\test\java\org\jfree\chart\XYStepAreaChartTest.java,XYStepAreaChartTest.java,152,69,0.453947,6,0.075658
jfreechart\src\test\java\org\jfree\chart\StackedAreaChartTest.java,StackedAreaChartTest.java,161,71,0.440994,7,0.062999
jfreechart\src\test\java\org\jfree\chart\ChartRenderingInfoTest.java,ChartRenderingInfoTest.java,117,52,0.444444,5,0.088889
jfreechart\src\test\java\org\jfree\chart\StandardChartThemeTest.java,StandardChartThemeTest.java,236,76,0.322034,4,0.080508
jfreechart\src\test\java\org\jfree\chart\LegendItemCollectionTest.java,LegendItemCollectionTest.java,109,53,0.486239,4,0.12156
